StockCode,product_demand,avg_product_price,demand_tier
23023,272,1.6995999999999998,1
23024,254,2.73,1
23025,317,2.1245652173913046,1
23026,504,2.10625,1
23027,287,2.08,1
23028,1247,1.6589655172413793,2
23029,1284,1.6471014492753622,2
23031,1246,1.647142857142857,2
23032,2264,1.644736842105263,2
23033,685,1.44,1
23034,947,1.4426829268292682,2
23035,2089,1.4537647058823528,2
23036,183,1.25,1
23037,193,1.7299999999999998,1
23038,41,1.2299999999999998,0
23039,192,1.9369565217391302,1
23040,246,5.728947368421053,1
23041,260,4.15,1
23042,99,6.65,0
23043,75,6.25,0
23044,103,4.15,0
23045,116,4.15,0
23046,347,6.623529411764706,1
23047,58,5.75,0
23048,564,4.190652173913044,1
23049,435,8.24526627218935,1
23050,459,8.240909090909092,1
23051,335,8.237969924812031,1
23052,571,8.246380090497738,1
23053,319,8.231538461538461,1
23054,268,8.242727272727274,1
23055,561,5.58051282051282,1
23056,869,6.162439024390244,1
23057,677,4.602045454545455,1
23058,486,1.1129545454545455,1
23060,244,2.08,1
23061,964,1.2476923076923077,2
23064,220,43.01136363636363,1
23065,257,12.470967741935484,1
23066,245,8.228947368421052,1
23067,277,4.15,1
23068,805,2.4776691729323312,1
23069,89,6.25,0
23070,147,4.15,1
23071,317,10.711363636363636,1
23072,326,10.772727272727273,1
23073,142,12.41,1
23074,225,2.0638888888888887,1
23075,470,4.1450000000000005,1
23076,7920,1.2449397590361446,2
23077,9662,1.2418446601941748,2
23078,6607,1.2450704225352112,2
23079,250,8.936915887850466,1
23080,1003,8.357543859649123,2
23081,454,8.336293103448275,1
23082,2265,3.723040293040293,2
23083,1860,3.7610798122065727,2
23084,27202,2.0139429928741093,2
23085,374,10.081481481481482,1
23086,1194,1.2329729729729728,2
23087,830,1.237142857142857,1
23088,760,1.306315789473684,1
23089,2136,1.7771014492753623,2
23090,2130,0.8573809523809524,2
23091,570,6.2863,1
23092,509,7.802222222222222,1
23093,916,2.472983870967742,1
23094,147,12.5,1
23096,1007,1.7276470588235295,2
23099,132,6.584545454545455,0
23100,2093,1.2462162162162163,2
23101,1948,0.8266326530612244,2
23102,1245,0.8269444444444445,2
23103,3939,1.6476047904191615,2
23104,116,12.30909090909091,0
23106,283,2.772,1
23107,340,2.7391803278688527,1
23108,2194,6.148418079096045,2
23109,2325,2.904345991561182,2
23110,664,5.713800904977376,1
23111,296,12.281600000000001,1
23112,472,7.453804347826087,1
23113,1138,4.92,2
23114,144,4.930487804878049,1
23115,147,4.930000000000001,1
23116,72,4.905555555555555,0
23117,85,4.95,0
23118,765,7.4600888888888885,1
23119,2156,0.6476923076923077,2
23120,1648,0.418695652173913,2
23121,2465,0.41625,2
23122,2093,0.8204040404040404,2
23123,900,0.8236231884057971,1
23124,503,1.24125,1
23125,405,1.236875,1
23126,1089,5.013884892086331,2
23127,714,4.968594594594595,1
23128,436,4.970227272727273,1
23129,942,4.418727272727273,2
23130,918,4.234790419161677,1
23131,894,4.207090909090909,1
23132,1022,5.735833333333334,2
23133,759,7.992164179104478,1
23134,1064,7.6710810810810806,2
23135,1538,5.191190476190476,2
23136,127,3.7290909090909095,0
23137,80,3.4539999999999997,0
23138,875,1.4449999999999998,1
23139,407,1.2566666666666666,1
23140,160,4.256857142857143,1
23141,68,3.5900000000000003,0
23142,116,10.330555555555556,0
23143,25,7.175000000000001,0
23144,4894,0.8369747899159663,2
23145,2054,0.960728476821192,2
23146,781,3.2826267281105994,1
23147,1845,1.4492156862745098,2
23148,2118,0.8299590163934426,2
23149,97,2.49,0
23150,139,2.49,1
23151,60,1.98,0
23152,545,3.742894736842105,1
23153,248,3.7883333333333336,1
23154,2472,2.080921052631579,2
23155,2106,0.822212389380531,2
23156,1638,2.094240837696335,2
23157,2543,2.149869281045752,2
23158,2538,2.1666666666666665,2
23159,2283,2.0821782178217823,2
23160,1404,1.2293442622950819,2
23161,1608,1.2283823529411766,2
23162,1362,3.7471830985915493,2
23163,1714,2.4349253731343286,2
23164,564,4.922625,1
23165,2954,1.6322222222222222,2
23166,77916,1.2203030303030302,2
23167,5666,0.8270652173913042,2
23168,2850,1.228116591928251,2
23169,1453,4.113773584905661,2
23170,6575,1.6575379939209725,2
23171,5966,1.6725830258302583,2
23172,3688,1.6405357142857142,2
23173,2666,9.705872576177285,2
23174,2956,4.126728624535317,2
23175,3066,3.1950549450549453,2
23176,2090,2.2635449735449735,2
23177,2431,2.2418181818181817,2
23178,312,2.8117543859649126,1
23179,304,2.9330000000000003,1
23180,104,4.766666666666667,0
23181,185,8.184782608695652,1
23182,3414,0.8776029962546816,2
23183,178,4.056610169491526,1
23184,778,5.097939698492462,1
23185,323,0.3496875,1
23186,1982,0.3409859154929577,2
23187,2338,0.3154666666666667,2
23188,3098,1.7055555555555555,2
23189,1215,2.858421052631579,2
23190,1678,1.6513333333333333,2
23191,2176,1.6749027237354086,2
23192,3286,1.654074074074074,2
23193,1855,2.265244755244755,2
23194,1754,2.2498870056497178,2
23196,1760,1.444238683127572,2
23197,1368,1.5413978494623655,2
23198,3067,1.4803367875647668,2
23199,13887,2.0620523415977963,2
23200,6733,2.0721383647798746,2
23201,12540,2.0583574244415246,2
23202,10716,2.0784015345268543,2
23203,19516,2.0553642987249545,2
23204,7039,0.8429976580796252,2
23205,5152,0.8518624641833811,2
23206,11565,1.641508379888268,2
23207,7554,1.6529210134128165,2
23208,6225,1.645121951219512,2
23209,13004,1.6463848396501457,2
23210,2803,1.2437869822485206,2
23211,2208,1.24125,2
23212,2179,1.239090909090909,2
23213,1595,1.24328,2
23214,777,2.1816326530612247,1
23215,3547,2.1392610837438424,2
23216,518,1.348048780487805,1
23217,1290,1.4022093023255815,2
23218,372,1.383939393939394,1
23219,404,1.3117307692307691,1
23220,930,0.909620253164557,2
23221,1461,0.9132456140350877,2
23222,776,0.9616666666666667,1
23223,747,0.9427142857142856,1
23224,719,0.9328813559322033,1
23225,1297,0.9561428571428571,2
23226,1199,1.24125,2
23227,1592,1.26816091954023,2
23228,1397,1.3925316455696204,2
23229,1804,3.7842009132420094,2
23230,7950,0.4173390557939914,2
23231,7225,0.4190661478599222,2
23232,8626,0.4175308641975308,2
23233,5175,0.41861635220125787,2
23234,1635,2.9257446808510643,2
23235,729,2.7372727272727273,1
23236,2459,2.9325675675675678,2
23237,1044,4.133529411764706,2
23238,1788,4.13360655737705,2
23239,823,3.9125766871165646,1
23240,4103,4.133132530120482,2
23241,2024,2.0753220338983054,2
23242,1436,2.0741326530612247,2
23243,4663,4.888174807197943,2
23244,925,1.9743809523809523,1
23245,5856,4.93283356258597,2
23247,2060,2.969783393501805,2
23249,802,1.6442028985507244,1
23250,1103,1.2476404494382023,2
23251,1646,1.2398058252427184,2
23252,590,3.7428125,1
23253,214,15.656382978723405,1
23254,1664,4.142957746478873,2
23255,963,4.164861111111112,2
23256,2018,4.1516363636363645,2
23263,3747,1.3159628770301623,2
23264,1845,1.3221722846441948,2
23265,1680,1.3167407407407408,2
23266,1975,1.3101010101010102,2
23267,1158,1.2477659574468085,2
23268,1435,1.5168354430379747,2
23269,755,1.4474683544303797,1
23270,1166,1.4436,2
23271,1622,0.8366666666666666,2
23272,352,1.5637142857142856,1
23273,928,1.6793877551020406,1
23274,1142,1.742549019607843,2
23275,3642,1.2872982456140352,2
23280,1995,0.833925925925926,2
23281,1270,0.8229787234042553,2
23282,753,0.8738461538461538,1
23283,967,7.912870813397129,2
23284,5342,7.91351145038168,2
23285,4679,0.8465909090909091,2
23286,4901,0.8464634146341463,2
23287,1782,0.8456375838926175,2
23288,4505,0.8485925925925926,2
23289,1553,1.245774647887324,2
23290,2367,1.2419540229885058,2
23291,1549,1.2693835616438358,2
23292,2082,1.263433734939759,2
23293,8243,0.823978947368421,2
23294,4292,0.8249006622516556,2
23295,5963,0.8246486486486486,2
23296,4879,1.2396296296296296,2
23297,4260,1.6359154929577464,2
23298,7785,4.916591796875,2
23299,983,3.7924193548387097,2
23300,6303,1.6653004622496148,2
23301,7740,1.6638151041666667,2
23302,1481,1.58,2
23303,65,1.95,0
23304,71,1.9500000000000002,0
23305,82,1.9500000000000002,0
23306,2692,1.4610900473933648,2
23307,11675,0.5561625708884689,2
23308,5967,0.5635646687697161,2
23309,7727,0.5684126984126985,2
23310,11891,0.4292523364485981,2
23311,2199,2.545246478873239,2
23312,1365,4.13989898989899,2
23313,2755,4.951293800539084,2
23314,393,12.440283018867925,1
23315,202,9.83157894736842,1
23316,236,9.81875,1
23317,162,9.87394366197183,1
23318,3647,2.457151335311573,2
23319,3539,2.4641732283464566,2
23320,2635,2.6578504672897196,2
23321,4283,1.6437851239669419,2
23322,2908,2.9476136363636365,2
23323,1426,2.09645390070922,2
23324,381,2.068205128205128,1
23325,444,1.6233333333333333,1
23326,3370,0.6194642857142857,2
23327,1710,0.6185714285714285,2
23328,2067,3.7216262975778545,2
23329,1712,1.6483539094650204,2
23330,1761,1.249,2
23331,1492,0.6290697674418605,2
23332,1996,1.648576512455516,2
23333,2030,1.2481896551724136,2
23334,2154,0.6284158415841584,2
23335,359,2.0744578313253013,1
23336,200,2.1115384615384616,1
23337,169,2.08,1
23338,405,2.0749450549450548,1
23339,150,2.08,1
23340,2465,1.6451612903225807,2
23341,282,8.457070707070708,1
23342,367,8.48375796178344,1
23343,4908,2.0784343434343437,2
23344,8954,2.0702990033222592,2
23345,2398,1.243840579710145,2
23346,2571,1.2440140845070422,2
23347,827,1.247605633802817,1
23348,680,2.0708661417322833,1
23349,2857,1.2450972762645915,2
23350,2593,1.2467058823529413,2
23351,3058,1.2439568345323742,2
23352,1596,1.2474545454545456,2
23353,3735,0.8295785440613026,2
23354,3346,0.8295940959409593,2
23355,5338,4.867162162162162,2
23356,2352,5.89291754756871,2
23357,435,4.4532967032967035,1
23358,528,3.4423529411764706,1
23359,979,1.9305194805194805,2
23360,1151,1.9419642857142858,2
23365,1531,0.649248120300752,2
23366,1923,0.6493103448275862,2
23367,2785,0.6495798319327731,2
23368,2155,0.6494594594594595,2
23369,901,1.2441836734693879,1
23370,1359,1.2466371681415929,2
23371,1505,1.2445714285714287,2
23372,1296,1.242761904761905,2
23373,1563,0.8177272727272726,2
23374,2444,0.8175409836065574,2
23375,1327,0.8188764044943819,2
23376,2642,0.389406779661017,2
23377,1203,0.38999999999999996,2
23378,3419,0.3891025641025641,2
23379,1175,0.38862745098039214,2
23380,2159,0.3892708333333334,2
23381,1487,0.38895522388059706,2
23382,1712,3.710731707317073,2
23388,793,4.138405797101449,1
23389,1050,4.142452830188679,2
23390,725,4.139542483660131,1
23391,361,4.1387323943661976,1
23392,592,2.073012048192771,1
23393,769,3.75,1
23394,395,3.75,1
23395,696,3.747513513513513,1
23396,616,3.7473714285714284,1
23397,434,9.84772727272727,1
23398,591,0.848030303030303,1
23399,1823,0.8493193717277487,2
23400,448,6.153333333333333,1
23401,443,6.0931428571428565,1
23402,281,3.7417857142857143,1
23403,596,3.707142857142857,1
23404,969,4.863676470588236,2
23405,237,4.91,1
23406,435,6.143473684210527,1
23407,250,9.925462184873949,1
23408,310,2.08,1
23409,208,3.7275609756097565,1
23410,36,8.027777777777779,0
23411,217,4.915957446808511,1
23412,351,7.394583333333333,1
23413,160,4.896666666666667,1
23414,139,9.90290322580645,1
23415,326,1.3699999999999999,1
23416,123,1.16,0
23417,140,1.1345454545454545,1
23418,534,2.0657377049180328,1
23419,438,2.0753225806451616,1
23420,160,2.08,1
23421,154,2.08,1
23422,196,2.08,1
23423,202,3.75,1
23424,413,4.926923076923076,1
23425,237,2.052857142857143,1
23426,1232,2.854857142857143,2
23427,228,12.305555555555555,1
23428,70,8.107692307692307,0
23429,44,8.15,0
23430,35,8.15,0
23431,1432,0.8254166666666667,2
23432,1274,0.8269444444444445,2
23433,1215,0.8286585365853659,2
23434,1792,0.9038235294117647,2
23435,679,0.9046666666666667,1
23436,1929,1.2408695652173913,2
23437,1909,1.248108108108108,2
23438,1796,1.2479,2
23439,3762,2.0943609022556395,2
23440,164,2.022,1
23441,22,0.42,0
23442,42,2.08,0
23444,79,15.189873417721518,0
23445,2667,0.8265625,2
23446,157,1.5833333333333333,1
23447,158,1.5999999999999999,1
23448,25,1.6499999999999997,0
23449,12,1.25,0
23451,269,1.943478260869565,1
23452,510,1.9462962962962964,1
23453,323,1.944,1
23454,166,4.142452830188679,1
23455,206,2.8671428571428574,1
23456,158,4.116666666666667,1
23457,105,4.92,0
23458,51,14.95,0
23459,33,12.5,0
23460,108,9.900930232558139,0
23461,839,4.136979166666667,1
23462,77,19.745454545454546,0
23463,12,9.95,0
23464,16,4.95,0
23465,28,8.25,0
23466,49,8.214285714285714,0
23467,23,3.29,0
23468,19,8.25,0
23469,320,4.122698412698413,1
23470,220,6.2156,1
23471,65,9.76111111111111,0
23472,55,14.791935483870967,0
23473,666,0.8274999999999999,1
23474,297,0.83,1
23475,280,0.83,1
23476,198,1.25,1
23477,85,1.25,0
23478,278,1.2289999999999999,1
23479,110,7.7768292682926825,0
23480,1719,3.726741573033708,2
23481,217,1.2429999999999999,1
23482,415,1.6388888888888888,1
23483,1322,1.228695652173913,2
23484,174,2.8592307692307695,1
23485,259,24.16,1
23486,267,16.44705882352941,1
23487,78,9.869047619047619,0
23489,876,2.8872027972027974,1
23490,539,3.7404166666666665,1
23491,226,8.25,1
23492,74,8.25,0
23493,3522,1.948351648351648,2
23494,726,5.933240223463687,1
23495,192,1.25,1
23496,88,1.25,0
23497,2514,1.4384357541899442,2
23498,1591,1.4406451612903224,2
23499,1247,0.42,2
23500,1585,1.2432258064516128,2
23501,1772,1.2382022471910112,2
23502,690,1.2452272727272726,1
23503,3435,1.2481305637982196,2
23504,1668,1.2489655172413792,2
23505,1065,1.2424324324324325,2
23506,2718,0.4191240875912408,2
23507,2841,0.4183783783783784,2
23508,2476,0.4189830508474576,2
23509,1043,0.41789473684210526,2
23510,2298,0.4188118811881188,2
23511,526,2.073409090909091,1
23512,485,2.0626,1
23513,556,2.0706451612903227,1
23514,458,2.0706451612903227,1
23515,558,2.0655,1
23516,292,3.728604651162791,1
23517,312,2.8743137254901963,1
23518,358,2.870952380952381,1
23519,219,3.701578947368421,1
23520,166,3.735161290322581,1
23521,388,2.618181818181818,1
23522,341,2.575714285714286,1
23523,357,3.656315789473684,1
23524,465,3.6588235294117646,1
23525,568,3.6604444444444444,1
23526,882,5.814565217391305,1
23527,416,3.6834090909090906,1
23528,462,3.626764705882353,1
23529,629,3.6103333333333336,1
23530,1043,4.754533333333334,2
23531,963,6.746969696969697,2
23532,205,4.470769230769231,1
23533,210,5.151935483870968,1
23534,1207,5.881581632653061,2
23535,1128,5.868203592814371,2
23536,613,5.869864864864865,1
23537,98,4.835714285714286,0
23538,327,4.795,1
23539,237,5.797428571428571,1
23540,146,6.142,1
23541,829,8.1105,1
23542,484,8.045714285714286,1
23543,1228,7.862989690721649,2
23544,164,7.523000000000001,1
23545,2475,0.419047619047619,2
23546,3275,0.42,2
23547,1575,0.42,2
23548,1075,0.42,2
23549,1300,0.42,2
23550,1850,0.41873015873015873,2
23551,1617,0.39,2
23552,1731,2.0623423423423426,2
23553,558,12.376984126984127,1
23554,421,12.389285714285714,1
23555,422,12.410576923076924,1
23556,438,12.387272727272727,1
23557,347,12.39310344827586,1
23558,413,12.407,1
23559,566,2.0725641025641024,1
23560,164,2.870952380952381,1
23561,167,2.8592307692307695,1
23562,245,2.87974358974359,1
23564,587,1.2449999999999999,1
23565,348,1.25,1
23566,786,1.241063829787234,1
23567,187,1.25,1
23568,580,1.2349999999999999,1
23569,933,4.945652173913044,2
23570,1846,1.25,2
23571,2036,1.6491189427312773,2
23574,14,7.5,0
23575,164,1.9375,1
23576,185,1.94,1
23578,56,1.95,0
23579,151,1.9384615384615385,1
23580,111,1.95,0
23581,4373,2.0596190476190475,2
23582,4447,2.066597510373444,2
23583,3315,1.6448553054662378,2
23597,248,2.9100000000000006,1
23598,421,2.9313953488372095,1
23630,1,2.99,0
23660,293,1.65,1
23661,204,1.6499999999999997,1
23664,1,1.65,0
23681,1548,1.6416666666666666,2
23691,1175,0.4184210526315789,2
23692,50,0.42,0
23694,348,0.4175,1
23695,727,0.41739130434782606,1
23697,438,0.41777777777777775,1
23702,4,8.5,0
23843,80995,2.08,2
35001G,157,3.626666666666667,1
35001W,92,3.0840000000000005,0
35004B,475,5.1000000000000005,1
35004C,393,5.239473684210527,1
35004G,126,5.3,0
35004P,1,5.45,0
35095A,811,0.41617647058823526,1
35095B,772,0.4168292682926829,1
35241,89,4.786666666666666,0
35265,16,2.3181818181818183,0
35271S,19,0.19,0
35400,10,8.95,0
35443,7,0.85,0
35471D,1668,0.4731081081081081,2
35591T,5,1.25,0
35597A,1,1.25,0
35597B,1,1.25,0
35597D,46,0.38,0
35598A,9,2.95,0
35598B,554,1.2772727272727273,1
35598C,2,2.95,0
35598D,660,0.7504166666666667,1
35599B,209,3.033478260869565,1
35599D,186,2.573157894736842,1
35607A,24,0.19,0
35607B,96,0.19,0
35610A,8,1.25,0
35610B,24,1.25,0
35610C,24,1.25,0
35637A,166,2.6166666666666667,1
35637C,28,2.5214285714285714,0
35638A,38,3.55,0
35638B,56,1.95,0
35645,4,4.25,0
35646,513,1.4330434782608696,1
35647,13,1.25,0
35648,814,0.9924999999999999,1
35649,16,3.095714285714286,0
35650,1,4.95,0
35651,330,1.8352941176470587,1
35653,47,2.95,0
35809A,389,1.102142857142857,1
35809B,8,1.6766666666666667,0
35810A,603,1.018148148148148,1
35810B,147,1.1928571428571428,1
35815P,162,0.724,1
35816P,78,0.38,0
35817P,18,1.4649999999999999,0
35818B,31,0.38000000000000006,0
35818P,264,0.38,1
35819B,268,0.38,1
35819P,95,0.5042857142857143,0
35833P,37,1.25,0
35909A,8,2.9500000000000006,0
35909B,8,2.95,0
35910A,20,1.95,0
35910B,13,1.95,0
35911A,205,1.0984,1
35911B,17,2.1,0
35912B,249,1.228888888888889,1
35913B,35,0.85,0
35914,136,1.2447368421052631,0
35915B,91,1.65,0
35915C,49,1.65,0
35916A,20,0.85,0
35916B,6,0.85,0
35916C,54,0.85,0
35920,67,1.25,0
35921,54,1.25,0
35922,28,4.95,0
35923,1265,0.48333333333333334,2
35924,724,2.0006060606060605,1
35933,222,0.38,1
35953,3017,0.4962921348314607,2
35954,1124,0.2576470588235294,2
35957,558,0.32142857142857145,1
35958,12,0.85,0
35961,2692,0.8467295597484277,2
35964,624,0.4327500000000001,1
35965,181,1.4071428571428573,1
35966,27,0.38,0
35967,381,0.39655172413793105,1
35968,145,0.37,1
35970,4647,1.7350429799426934,2
35971,423,1.4080357142857143,1
35972,96,1.25,0
37327,1375,0.4189583333333333,2
37330,6,0.39,0
37333,14,3.5863636363636364,0
37340,2042,0.40437500000000004,2
37342,1435,0.795625,2
37343,62,1.4925,0
37351,4,0.39,0
37370,2508,1.2404166666666667,2
37379A,6,1.25,0
37413,701,0.4112345679012346,1
37423,78,0.5433333333333333,0
37444A,49,0.87,0
37444B,4,2.9500000000000006,0
37444C,21,1.2433333333333334,0
37446,1297,1.4323899371069182,2
37447,757,1.483684210526316,1
37448,1404,1.4825465838509317,2
37449,562,9.75875816993464,1
37450,668,2.891747572815534,1
37461,1,1.25,0
37462E,27,0.2475,0
37464,3,1.25,0
37467,128,0.5154545454545455,0
37468,64,0.39,0
37471,12,0.85,0
37475,57,9.755333333333333,0
37476,17,9.787777777777777,0
37479B,127,0.898235294117647,0
37479P,130,0.5778260869565217,0
37482P,489,0.6235135135135135,1
37487B,68,0.29,0
37488A,28,0.38999999999999996,0
37489A,33,0.494,0
37489B,31,0.65,0
37489C,23,0.78,0
37489D,40,0.48176470588235293,0
37491B,4,1.65,0
37491C,8,1.65,0
37491D,2,1.65,0
37495,428,3.7309523809523806,1
37500,338,6.266,1
37501,102,6.95,0
37509,2,2.55,0
40001,755,0.82,1
40003,147,1.2227272727272727,1
40005B,12,0.85,0
40016,5524,0.5113333333333333,2
40046A,50,1.25,0
44089A,15,0.42,0
44089C,24,0.42,0
44091A,9,0.42,0
44092B,14,0.85,0
44092C,20,0.85,0
44228,36,0.85,0
44234,645,0.20739130434782607,1
44235,539,0.41625,1
44236,52,1.3414285714285714,0
44242A,12,0.79,0
44242B,52,0.9433333333333334,0
44265,2,4.25,0
45013,3,2.95,0
46000M,1008,1.55,2
46000P,17,4.25,0
46000R,101,1.45,0
46000S,1551,1.45,2
46000U,107,1.25,0
46115B,12,0.19,0
46118,193,0.85,1
46126A,48,1.25,0
46138B,43,1.0333333333333334,0
46775D,24,16.95,0
46776A,14,4.95,0
46776B,15,4.95,0
46776C,11,4.95,0
46776D,12,4.95,0
46776E,14,4.95,0
46776F,19,4.95,0
47013A,14,0.205,0
47013C,43,0.1442857142857143,0
47016,2,2.1,0
47021G,518,0.6193333333333334,1
47310M,265,1.3279166666666666,1
47341A,27,1.75,0
47341B,45,1.25,0
47343A,159,0.9714285714285714,1
47344B,44,0.9700000000000001,0
47348A,97,0.702,0
47351B,86,2.905555555555556,0
47367B,57,3.6772727272727277,0
47369A,8,2.9500000000000006,0
47369B,3,3.896666666666667,0
47420,202,0.19,1
47421,975,0.41619047619047617,2
47422,555,0.41672727272727267,1
47469,359,0.6364705882352941,1
47471,264,0.7030769230769232,1
47480,692,1.8477777777777777,1
47481,222,0.8414999999999999,1
47503A,2754,0.5028571428571429,2
47503H,96,1.1444444444444446,0
47503J,1,7.95,0
47504H,948,1.2371739130434782,2
47504K,1958,1.0931284916201118,2
47518F,827,0.14142857142857143,1
47556B,2600,2.325,2
47559B,2004,1.2808536585365853,2
47563A,199,1.3043478260869565,1
47566,15291,4.8763753581661895,2
47566B,2291,4.861041009463722,2
47567B,592,5.950078125,1
47570B,180,10.400769230769232,1
47574A,423,1.2211538461538463,1
47574B,4,4.25,0
47578A,198,0.85,1
47579,1,2.1,0
47580,330,2.569358974358974,1
47585A,102,3.75,0
47586A,21,2.55,0
47589,13,5.45,0
47590A,1950,5.468033707865169,2
47590B,2287,5.412534435261708,2
47591B,38,1.65,0
47591D,3144,1.9738403990024938,2
47593A,33,0.5853846153846154,0
47593B,1663,0.4895833333333333,2
47594A,52,1.9499999999999997,0
47594B,91,1.95,0
47599A,2409,2.069109589041096,2
47599B,1451,2.0772222222222223,2
48111,1107,7.792429378531073,2
48116,1419,7.699647887323943,2
48129,880,7.966775956284153,1
48138,3625,7.794423076923077,2
48173C,1787,7.745568181818182,2
48184,1975,7.776983240223463,2
48185,3429,7.906557377049181,2
48187,3721,7.816219739292365,2
48188,2028,7.909407114624505,2
48194,3271,7.949690082644628,2
51008,511,3.4236842105263157,1
51014A,3621,0.5099378881987577,2
51014C,2462,0.5386725663716814,2
51014L,1936,0.5366355140186916,2
51020A,325,0.5566666666666666,1
51020B,197,0.6739999999999999,1
62018,4402,1.8076271186440676,2
62043B,17,0.8299999999999998,0
62074B,16,0.42,0
62086A,86,1.9499999999999997,0
62094B,13,2.55,0
62096A,106,1.25,0
62096B,2,1.25,0
62097B,9,0.83,0
70006,2620,1.2366666666666666,2
70007,732,1.4041379310344828,1
71038,239,5.401020408163266,1
71050,33,0.3499999999999999,0
71053,1639,3.768403041825095,2
71101E,348,0.8330434782608696,1
71143,10,0.85,0
71215,11,0.42,0
71270,207,1.2845714285714287,1
71279,156,2.9362068965517243,1
71403,54,2.95,0
71406C,138,0.42000000000000004,1
71459,12941,0.8327105263157895,2
71477,6652,3.5398134328358206,2
71495A,96,0.36,0
71495B,160,0.384,1
71496A,114,0.554,0
71496B,13,0.56,0
71510,52,0.8099999999999999,0
72024U,72,0.21,0
72051S,46,0.42,0
72122,292,0.95,1
72127,168,1.2436666666666667,1
72128,189,0.8372727272727273,1
72130,215,0.6356,1
72131,137,1.9026315789473685,1
72132,28,1.95,0
72133,39,1.25,0
72134,98,0.7424999999999999,0
72140E,31,0.85,0
72225C,600,0.27999999999999997,1
72232,3317,0.19,2
72349B,689,2.0827368421052634,1
72351A,1248,2.0823021582733814,2
72351B,2060,2.071635220125786,2
72369A,28,1.25,0
72586,626,0.42,1
72598,459,0.8402325581395349,1
72709,44,0.85,0
72741,5801,1.4284860557768926,2
72760B,386,9.885588235294117,1
72780,137,0.85,1
72783,16,2.1,0
72798C,7,1.6499999999999997,0
72799C,80,2.23,0
72799E,394,2.5612,1
72799F,128,2.9318181818181817,0
72800B,140,2.324358974358974,1
72800C,126,2.275,0
72800D,86,2.55,0
72800E,453,2.316078431372549,1
72801C,138,1.2364285714285714,1
72801D,58,1.25,0
72801G,55,1.25,0
72802A,316,4.385438596491228,1
72802B,968,4.0116000000000005,2
72802C,1375,4.039010989010989,2
72803A,530,4.158536585365853,1
72807A,340,4.2305882352941175,1
72807B,350,4.233902439024391,1
72807C,669,4.226428571428571,1
72811,49,1.45,0
72812,18,3.115,0
72815,2,3.75,0
72816,827,1.24875,1
72817,1048,0.935,2
72818,1821,0.5966153846153847,2
72819,208,2.188333333333333,1
72821,11,1.65,0
75011,172,0.7999999999999999,1
75013B,25,1.65,0
75049L,6821,1.117741935483871,2
75131,488,1.5692307692307692,1
75172,93,1.53,0
75178,455,0.9733333333333333,1
77079,1,2.12,0
77101A,386,1.231904761904762,1
78033,37,5.464285714285714,0
78034B,8,1.95,0
78124,191,1.3333333333333333,1
79000,3808,0.8211340206185566,2
79026B,25,0.4855555555555556,0
79030D,462,0.5525806451612902,1
79030G,1364,0.5564150943396227,2
79051A,791,0.34099999999999997,1
79062D,52,0.38,0
79063C,235,0.18928571428571428,1
79063D,189,0.1890909090909091,1
79066K,739,0.9029090909090909,1
79067,143,3.7055555555555557,1
79071B,20,2.95,0
79144B,108,0.41375,0
79144C,64,0.4057142857142857,0
79149B,18,0.42,0
79151B,11,0.42,0
79157B,4,0.85,0
79157V,5,0.85,0
79160,446,2.062037037037037,1
79161A,2,2.95,0
79163,1517,0.5045454545454545,2
79164,1672,0.63,2
79190A,340,0.42,1
79190B,655,0.41714285714285715,1
79190D,227,0.42,1
79191B,154,0.8499999999999999,1
79191C,1105,0.8364615384615384,2
79191D,25,0.85,0
79192A,3,1.25,0
79302M,355,2.85,1
79321,9650,5.428759541984733,2
79323B,8,6.75,0
79323P,4,6.75,0
79329,12,1.015,0
79331,26,0.8033333333333333,0
79336,36,0.38000000000000006,0
79337,644,0.634,1
79403,89,0.85,0
79406,140,0.22,1
81950B,117,0.29,0
81950V,21,0.53,0
81952B,200,0.19,1
81952V,367,0.19,1
81953B,11,0.19,0
81953P,28,0.19000000000000003,0
82001S,1508,3.827547169811321,2
82011A,16,3.75,0
82011B,41,3.6657894736842107,0
82011C,51,3.6700000000000004,0
82095,7,7.65,0
82482,8276,2.655512965050733,2
82483,2341,6.730345489443379,2
82484,5921,7.46414191419142,2
82486,2085,8.682653778558874,2
82494L,6282,2.9329756097560975,2
82551,2791,1.4927450980392156,2
82552,2922,1.4683612040133778,2
82567,497,2.0572185430463574,1
82578,1956,0.5613839285714286,2
82580,5505,0.5641752577319588,2
82581,3749,0.5550495049504951,2
82582,4290,2.1090476190476193,2
82583,6415,2.081831683168317,2
82599,421,2.0952873563218395,1
82600,5833,2.083522458628842,2
82605,14,2.1,0
82613A,67,1.25,0
82613B,401,1.0334782608695652,1
82613C,361,1.009736842105263,1
82613D,470,0.9570588235294119,1
82615,36,2.55,0
82616B,308,1.6914000000000002,1
82616C,277,1.5763461538461538,1
84006,832,0.85,1
84012,1212,1.0826315789473684,2
84016,25,0.42,0
84029E,3707,4.0547560975609755,2
84029G,2469,4.00159509202454,2
84030E,1423,4.271463414634146,2
84031A,174,3.9132,1
84031B,94,4.017368421052631,0
84032A,449,2.7440740740740743,1
84032B,654,2.647293233082707,1
84033,23,1.65,0
84050,3139,1.640873786407767,2
84051,280,0.841923076923077,1
