CustomerID,total_orders,total_spend,last_purchase,first_purchase,recency_days,avg_spend_per_order,customer_lifetime_days,purchase_frequency,cluster,segment
15113.0,3,3609.33,2011-11-30 08:23:00,2011-10-16 15:27:00,10,1203.11,44,0.06666666666666667,1,1
15114.0,10,2760.56,2011-11-09 15:05:00,2011-02-11 08:45:00,30,276.056,271,0.03676470588235294,1,1
15115.0,1,340.11,2011-11-21 14:59:00,2011-11-21 14:59:00,18,340.11,0,1.0,2,0
15116.0,4,1352.75,2011-11-22 12:25:00,2011-05-19 08:50:00,18,338.1875,187,0.02127659574468085,2,0
15117.0,5,1551.78,2011-11-25 08:12:00,2011-05-08 12:38:00,15,310.356,200,0.024875621890547265,1,1
15118.0,1,244.8,2011-07-28 14:54:00,2011-07-28 14:54:00,134,244.8,0,1.0,2,0
15119.0,1,266.4,2011-04-08 09:08:00,2011-04-08 09:08:00,246,266.4,0,1.0,2,0
15120.0,1,358.82,2011-07-29 09:48:00,2011-07-29 09:48:00,134,358.82,0,1.0,2,0
15121.0,2,457.72,2011-10-20 14:51:00,2011-02-24 12:41:00,50,228.86,238,0.008368200836820083,2,0
15122.0,3,1633.78,2011-08-17 16:48:00,2011-02-15 09:59:00,114,544.5933333333334,183,0.016304347826086956,2,0
15123.0,2,2199.31,2011-12-02 13:12:00,2011-05-17 14:57:00,7,1099.655,198,0.010050251256281407,1,1
15124.0,2,184.19,2011-11-17 10:09:00,2011-06-01 09:06:00,23,92.095,169,0.011764705882352941,2,0
15125.0,15,11528.48,2011-11-14 13:57:00,2011-03-14 09:59:00,25,768.5653333333333,245,0.06097560975609756,0,2
15127.0,1,406.53000000000003,2011-10-05 10:30:00,2011-10-05 10:30:00,66,406.53000000000003,0,1.0,2,0
15128.0,4,1471.0,2011-10-10 13:54:00,2011-05-04 12:32:00,60,367.75,159,0.025,2,0
15129.0,11,3447.4,2011-10-20 14:40:00,2011-02-21 09:09:00,50,313.40000000000003,241,0.045454545454545456,1,1
15130.0,1,330.11,2011-06-23 10:15:00,2011-06-23 10:15:00,170,330.11,0,1.0,2,0
15132.0,5,977.9300000000001,2011-11-21 17:10:00,2011-03-22 12:02:00,18,195.586,244,0.02040816326530612,2,0
15133.0,3,982.42,2011-08-04 10:44:00,2011-02-11 10:38:00,128,327.4733333333333,174,0.017142857142857144,2,0
15134.0,8,1387.99,2011-11-25 08:55:00,2011-04-13 11:05:00,15,173.49875,225,0.035398230088495575,1,1
15135.0,1,139.05,2011-04-14 19:16:00,2011-04-14 19:16:00,239,139.05,0,1.0,2,0
15136.0,4,1286.7,2011-12-07 12:26:00,2011-09-04 16:05:00,3,321.675,93,0.0425531914893617,2,0
15139.0,2,178.96,2011-04-14 11:39:00,2011-01-07 12:44:00,240,89.48,96,0.020618556701030927,2,0
15140.0,7,2354.25,2011-10-18 14:07:00,2011-03-20 14:37:00,52,336.32142857142856,211,0.0330188679245283,1,1
15142.0,1,498.74,2011-10-24 12:51:00,2011-10-24 12:51:00,46,498.74,0,1.0,2,0
15143.0,1,259.45,2011-04-28 12:03:00,2011-04-28 12:03:00,226,259.45,0,1.0,2,0
15144.0,17,6580.4400000000005,2011-12-01 15:12:00,2011-01-31 13:17:00,8,387.084705882353,304,0.05573770491803279,0,2
15145.0,4,1194.73,2011-12-05 17:21:00,2011-04-05 15:20:00,4,298.6825,244,0.0163265306122449,2,0
15146.0,2,1327.16,2011-06-28 12:09:00,2011-02-21 13:07:00,165,663.58,126,0.015748031496062992,2,0
15147.0,1,623.5,2011-04-13 15:57:00,2011-04-13 15:57:00,240,623.5,0,1.0,2,0
15148.0,1,301.29,2011-11-29 08:21:00,2011-11-29 08:21:00,11,301.29,0,1.0,2,0
15149.0,1,520.8000000000001,2011-07-29 10:58:00,2011-07-29 10:58:00,134,520.8000000000001,0,1.0,2,0
15150.0,10,5314.47,2011-11-22 12:52:00,2011-03-15 14:21:00,17,531.447,251,0.03968253968253968,1,1
15152.0,13,4745.69,2011-11-30 12:32:00,2011-06-05 15:36:00,10,365.0530769230769,177,0.07303370786516854,1,1
15153.0,1,329.25,2011-11-08 17:09:00,2011-11-08 17:09:00,31,329.25,0,1.0,2,0
15154.0,1,296.42,2011-09-25 16:05:00,2011-09-25 16:05:00,75,296.42,0,1.0,2,0
15156.0,3,961.49,2011-12-08 18:22:00,2011-11-06 12:41:00,1,320.49666666666667,32,0.09090909090909091,2,0
15157.0,3,1936.07,2011-12-06 11:28:00,2010-12-16 13:44:00,4,645.3566666666667,354,0.008450704225352112,1,1
15158.0,1,401.40000000000003,2011-10-25 13:53:00,2011-10-25 13:53:00,45,401.40000000000003,0,1.0,2,0
15160.0,1,158.16,2010-12-17 14:15:00,2010-12-17 14:15:00,357,158.16,0,1.0,2,0
15163.0,2,304.47,2011-11-21 13:10:00,2011-05-31 15:22:00,18,152.235,173,0.011494252873563218,2,0
15164.0,3,843.05,2011-10-02 12:05:00,2011-01-04 14:21:00,69,281.01666666666665,270,0.01107011070110701,2,0
15165.0,1,487.75,2010-12-01 14:03:00,2010-12-01 14:03:00,373,487.75,0,1.0,2,0
15167.0,1,163.0,2011-01-23 12:41:00,2011-01-23 12:41:00,321,163.0,0,1.0,2,0
15168.0,1,106.56,2011-11-14 11:26:00,2011-11-14 11:26:00,26,106.56,0,1.0,2,0
15171.0,1,1289.5,2011-01-12 15:36:00,2011-01-12 15:36:00,331,1289.5,0,1.0,2,0
15172.0,5,1624.05,2011-12-01 11:51:00,2011-04-17 11:56:00,9,324.81,227,0.021929824561403508,1,1
15174.0,1,135.75,2011-01-21 09:06:00,2011-01-21 09:06:00,323,135.75,0,1.0,2,0
15175.0,1,224.14,2011-09-29 11:31:00,2011-09-29 11:31:00,72,224.14,0,1.0,2,0
15178.0,1,40.5,2011-03-24 15:12:00,2011-03-24 15:12:00,260,40.5,0,1.0,2,0
15179.0,5,2206.9500000000003,2011-11-21 12:53:00,2011-01-24 13:48:00,18,441.39000000000004,300,0.016611295681063124,1,1
15180.0,1,87.5,2010-12-07 14:57:00,2010-12-07 14:57:00,367,87.5,0,1.0,2,0
15181.0,3,689.48,2011-10-04 13:58:00,2011-03-15 12:03:00,66,229.82666666666668,203,0.014705882352941176,2,0
15182.0,2,622.85,2011-07-08 13:37:00,2011-03-16 12:42:00,154,311.425,114,0.017391304347826087,2,0
15184.0,2,406.76,2011-11-10 13:41:00,2011-06-02 12:06:00,29,203.38,161,0.012345679012345678,2,0
15185.0,1,310.62,2011-09-30 14:06:00,2011-09-30 14:06:00,70,310.62,0,1.0,2,0
15186.0,2,411.41,2011-11-25 14:58:00,2011-06-24 14:54:00,14,205.705,154,0.012903225806451613,2,0
15187.0,16,4777.18,2011-12-08 11:56:00,2011-05-11 13:49:00,2,298.57375,210,0.07582938388625593,1,1
15192.0,3,1044.32,2011-08-12 11:41:00,2010-12-09 14:56:00,120,348.1066666666666,245,0.012195121951219513,2,0
15193.0,1,499.32,2011-10-10 08:23:00,2011-10-10 08:23:00,61,499.32,0,1.0,2,0
15194.0,15,7616.53,2011-12-06 15:10:00,2010-12-06 15:00:00,3,507.76866666666666,365,0.040983606557377046,0,2
15195.0,1,3861.0,2011-12-07 12:20:00,2011-12-07 12:20:00,3,3861.0,0,1.0,0,2
15197.0,3,1079.61,2011-11-29 10:00:00,2010-12-16 18:01:00,11,359.86999999999995,347,0.008620689655172414,2,0
15198.0,2,193.64,2011-09-08 14:42:00,2011-08-07 15:16:00,92,96.82,31,0.0625,2,0
15199.0,4,1268.7,2011-10-11 15:12:00,2011-02-04 14:04:00,59,317.175,249,0.016,2,0
15201.0,5,1236.54,2011-09-13 14:53:00,2011-04-06 14:02:00,87,247.308,160,0.031055900621118012,2,0
15203.0,6,1827.8,2011-11-14 08:16:00,2011-02-01 12:29:00,26,304.6333333333333,285,0.02097902097902098,1,1
15204.0,1,316.58,2010-12-17 13:49:00,2010-12-17 13:49:00,357,316.58,0,1.0,2,0
15205.0,2,653.24,2011-09-15 19:36:00,2011-08-04 16:07:00,85,326.62,42,0.046511627906976744,2,0
15206.0,4,420.3,2011-11-29 13:41:00,2011-03-09 08:59:00,10,105.075,265,0.015037593984962405,2,0
15208.0,5,870.12,2011-12-08 17:24:00,2010-12-21 13:03:00,1,174.024,352,0.014164305949008499,2,0
15210.0,1,331.18,2011-04-28 16:11:00,2011-04-28 16:11:00,225,331.18,0,1.0,2,0
15211.0,2,894.4100000000001,2011-10-10 13:31:00,2010-12-09 16:08:00,60,447.20500000000004,304,0.006557377049180328,2,0
15212.0,1,101.8,2011-04-12 13:45:00,2011-04-12 13:45:00,241,101.8,0,1.0,2,0
15213.0,2,328.35,2011-01-25 12:21:00,2011-01-14 11:05:00,319,164.175,11,0.16666666666666666,2,0
15214.0,8,1661.44,2011-12-08 12:07:00,2011-04-11 09:46:00,2,207.68,241,0.03305785123966942,1,1
15215.0,3,734.94,2011-10-24 11:41:00,2011-09-04 12:24:00,47,244.98000000000002,49,0.06,2,0
15216.0,1,96.6,2011-09-13 11:41:00,2011-09-13 11:41:00,88,96.6,0,1.0,2,0
15218.0,11,5756.89,2011-11-29 11:48:00,2011-01-25 11:20:00,11,523.3536363636364,308,0.03559870550161812,1,1
15219.0,1,305.75,2011-06-16 16:57:00,2011-06-16 16:57:00,176,305.75,0,1.0,2,0
15220.0,6,1778.96,2011-10-19 12:39:00,2011-03-04 10:24:00,52,296.49333333333334,229,0.02608695652173913,1,1
15221.0,1,403.25,2010-12-08 13:08:00,2010-12-08 13:08:00,366,403.25,0,1.0,2,0
15222.0,1,585.0,2011-01-25 08:03:00,2011-01-25 08:03:00,319,585.0,0,1.0,2,0
15223.0,2,755.75,2011-04-28 11:31:00,2011-04-04 12:17:00,226,377.875,23,0.08333333333333333,2,0
15224.0,2,322.08,2010-12-16 15:02:00,2010-12-12 12:34:00,358,161.04,4,0.4,2,0
15225.0,1,409.40000000000003,2011-04-19 14:51:00,2011-04-19 14:51:00,234,409.40000000000003,0,1.0,2,0
15226.0,1,154.41,2011-02-02 11:41:00,2011-02-02 11:41:00,311,154.41,0,1.0,2,0
15227.0,5,1219.4,2011-11-03 11:59:00,2011-01-26 15:31:00,37,243.88000000000002,280,0.017793594306049824,1,1
15228.0,4,3386.71,2011-10-04 13:56:00,2011-02-18 09:04:00,66,846.6775,228,0.017467248908296942,1,1
15230.0,2,429.6,2011-04-14 14:39:00,2011-04-13 11:04:00,239,214.8,1,1.0,2,0
15232.0,2,612.06,2011-08-18 16:27:00,2011-07-22 12:21:00,113,306.03,27,0.07142857142857142,2,0
15234.0,1,197.0,2011-03-08 08:53:00,2011-03-08 08:53:00,277,197.0,0,1.0,2,0
15235.0,12,2247.51,2011-05-06 09:44:00,2010-12-01 17:22:00,218,187.29250000000002,155,0.07692307692307693,1,1
15236.0,1,321.05,2011-02-14 10:52:00,2011-02-14 10:52:00,299,321.05,0,1.0,2,0
15237.0,4,1412.32,2011-12-08 09:46:00,2011-04-26 15:04:00,2,353.08,225,0.017699115044247787,1,1
15238.0,3,1071.99,2011-11-10 14:28:00,2011-06-08 16:00:00,29,357.33,154,0.01935483870967742,2,0
15239.0,2,780.59,2011-11-29 14:14:00,2011-09-22 09:53:00,10,390.295,68,0.028985507246376812,2,0
15240.0,5,1706.57,2011-10-26 09:50:00,2011-02-01 08:23:00,45,341.31399999999996,267,0.018656716417910446,1,1
15241.0,8,1756.44,2011-10-04 09:05:00,2011-03-01 11:02:00,67,219.555,216,0.03686635944700461,1,1
15243.0,1,316.68,2011-09-26 14:12:00,2011-09-26 14:12:00,74,316.68,0,1.0,2,0
15244.0,2,631.57,2011-10-05 13:19:00,2011-04-05 15:12:00,65,315.785,182,0.01092896174863388,2,0
15245.0,3,2515.84,2011-07-28 18:56:00,2011-03-23 13:42:00,134,838.6133333333333,127,0.0234375,1,1
15246.0,2,514.15,2011-04-15 14:45:00,2010-12-16 09:46:00,238,257.075,120,0.01652892561983471,2,0
15247.0,1,356.0,2011-08-09 12:52:00,2011-08-09 12:52:00,122,356.0,0,1.0,2,0
15249.0,13,6688.46,2011-11-08 11:45:00,2011-03-28 12:49:00,32,514.496923076923,224,0.057777777777777775,0,2
15251.0,11,10484.99,2011-11-30 15:02:00,2011-04-12 10:38:00,9,953.180909090909,232,0.04721030042918455,0,2
15252.0,2,740.78,2011-11-03 13:30:00,2011-06-09 14:15:00,36,370.39,146,0.013605442176870748,2,0
15253.0,5,918.2,2011-11-23 16:22:00,2011-06-23 12:19:00,16,183.64000000000001,153,0.032467532467532464,2,0
15254.0,1,300.36,2011-08-04 15:04:00,2011-08-04 15:04:00,127,300.36,0,1.0,2,0
15255.0,1,890.85,2011-10-04 12:43:00,2011-10-04 12:43:00,67,890.85,0,1.0,2,0
15256.0,1,98.45,2011-07-14 11:47:00,2011-07-14 11:47:00,149,98.45,0,1.0,2,0
15257.0,1,317.15,2011-03-01 12:58:00,2011-03-01 12:58:00,283,317.15,0,1.0,2,0
15258.0,2,623.16,2011-06-24 12:30:00,2011-05-06 14:16:00,169,311.58,48,0.04081632653061224,2,0
15260.0,7,1810.77,2011-08-31 13:55:00,2010-12-02 12:09:00,100,258.68142857142857,272,0.02564102564102564,1,1
15261.0,1,254.82,2011-07-27 15:20:00,2011-07-27 15:20:00,135,254.82,0,1.0,2,0
15262.0,1,178.95000000000002,2011-01-20 12:16:00,2011-01-20 12:16:00,324,178.95000000000002,0,1.0,2,0
15263.0,1,156.51,2011-08-25 10:26:00,2011-08-25 10:26:00,107,156.51,0,1.0,2,0
15264.0,1,393.74,2011-10-06 13:49:00,2011-10-06 13:49:00,64,393.74,0,1.0,2,0
15265.0,2,1506.1200000000001,2011-07-11 14:46:00,2011-04-18 12:16:00,151,753.0600000000001,84,0.023529411764705882,2,0
15266.0,1,119.3,2011-01-05 13:40:00,2011-01-05 13:40:00,338,119.3,0,1.0,2,0
15267.0,5,1717.36,2011-11-17 15:59:00,2011-06-10 10:24:00,22,343.472,160,0.031055900621118012,1,1
15269.0,1,408.8,2011-11-16 09:32:00,2011-11-16 09:32:00,24,408.8,0,1.0,2,0
15270.0,7,2379.49,2011-11-24 09:24:00,2011-02-02 13:25:00,16,339.9271428571428,294,0.023728813559322035,1,1
15271.0,15,2507.07,2011-12-02 14:11:00,2010-12-09 13:47:00,7,167.138,358,0.04178272980501393,1,1
15272.0,2,721.94,2011-10-13 12:59:00,2011-09-14 16:36:00,57,360.97,28,0.06896551724137931,2,0
15274.0,2,716.57,2011-12-05 16:57:00,2011-11-21 14:17:00,4,358.285,14,0.13333333333333333,2,0
15275.0,1,615.14,2011-11-02 11:20:00,2011-11-02 11:20:00,38,615.14,0,1.0,2,0
15276.0,1,135.31,2011-10-04 16:39:00,2011-10-04 16:39:00,66,135.31,0,1.0,2,0
15277.0,1,255.89999999999998,2011-10-24 10:08:00,2011-10-24 10:08:00,47,255.89999999999998,0,1.0,2,0
15279.0,1,290.51,2010-12-20 10:48:00,2010-12-20 10:48:00,355,290.51,0,1.0,2,0
15280.0,1,113.12,2011-06-20 17:14:00,2011-06-20 17:14:00,172,113.12,0,1.0,2,0
15281.0,9,2332.15,2011-10-12 09:10:00,2011-01-10 15:51:00,59,259.1277777777778,274,0.03272727272727273,1,1
15286.0,1,240.55,2011-10-21 11:08:00,2011-10-21 11:08:00,50,240.55,0,1.0,2,0
15287.0,2,486.69,2011-11-17 15:34:00,2011-09-30 12:30:00,22,243.345,48,0.04081632653061224,2,0
15288.0,5,2306.52,2011-10-27 16:58:00,2010-12-09 13:59:00,43,461.304,322,0.015479876160990712,1,1
15289.0,3,939.78,2011-11-10 13:49:00,2011-04-04 12:44:00,29,313.26,220,0.013574660633484163,2,0
15290.0,18,7943.22,2011-12-05 11:39:00,2010-12-15 16:03:00,5,441.29,354,0.05070422535211268,0,2
15291.0,15,4668.3,2011-11-14 11:02:00,2010-12-01 09:32:00,26,311.22,348,0.04297994269340974,1,1
15292.0,1,180.94,2011-05-22 15:00:00,2011-05-22 15:00:00,201,180.94,0,1.0,2,0
15296.0,6,3672.86,2011-10-20 11:47:00,2011-01-17 11:57:00,51,612.1433333333333,275,0.021739130434782608,1,1
15297.0,3,641.94,2011-11-29 16:32:00,2011-10-07 09:42:00,10,213.98000000000002,53,0.05555555555555555,2,0
15298.0,12,4799.9,2011-12-07 17:17:00,2010-12-08 13:55:00,2,399.9916666666666,364,0.03287671232876712,1,1
15299.0,7,4507.01,2011-10-03 14:19:00,2010-12-02 16:48:00,67,643.8585714285715,304,0.022950819672131147,1,1
15300.0,1,496.44,2011-10-06 17:08:00,2011-10-06 17:08:00,64,496.44,0,1.0,2,0
15301.0,12,5070.35,2011-10-20 09:57:00,2010-12-06 12:21:00,51,422.5291666666667,317,0.03773584905660377,1,1
15303.0,1,574.02,2011-02-22 13:59:00,2011-02-22 13:59:00,290,574.02,0,1.0,2,0
15304.0,8,694.4,2011-10-10 10:23:00,2010-12-06 11:42:00,61,86.8,307,0.025974025974025976,1,1
15306.0,3,1174.3500000000001,2011-10-06 12:56:00,2011-07-14 15:22:00,64,391.45000000000005,83,0.03571428571428571,2,0
15307.0,1,205.3,2011-09-05 11:38:00,2011-09-05 11:38:00,96,205.3,0,1.0,2,0
15308.0,1,310.47,2011-03-10 13:08:00,2011-03-10 13:08:00,274,310.47,0,1.0,2,0
15312.0,4,924.85,2011-09-25 13:10:00,2010-12-20 12:51:00,75,231.2125,279,0.014285714285714285,2,0
15313.0,1,52.0,2011-08-21 16:02:00,2011-08-21 16:02:00,110,52.0,0,1.0,2,0
15314.0,1,327.97,2011-05-24 14:39:00,2011-05-24 14:39:00,199,327.97,0,1.0,2,0
15315.0,2,570.5,2011-10-06 12:51:00,2011-08-15 15:17:00,64,285.25,51,0.038461538461538464,2,0
15316.0,1,165.0,2011-01-17 11:34:00,2011-01-17 11:34:00,327,165.0,0,1.0,2,0
15318.0,1,312.62,2011-12-06 11:30:00,2011-12-06 11:30:00,4,312.62,0,1.0,2,0
15319.0,1,204.5,2011-03-01 12:48:00,2011-03-01 12:48:00,284,204.5,0,1.0,2,0
15320.0,1,267.13,2011-10-26 13:27:00,2011-10-26 13:27:00,44,267.13,0,1.0,2,0
15321.0,3,2748.31,2011-09-30 09:40:00,2011-02-21 11:10:00,71,916.1033333333334,220,0.013574660633484163,1,1
15322.0,1,679.68,2011-09-15 09:34:00,2011-09-15 09:34:00,86,679.68,0,1.0,2,0
15325.0,1,162.29,2011-08-28 11:55:00,2011-08-28 11:55:00,104,162.29,0,1.0,2,0
15326.0,1,311.71,2011-01-10 11:38:00,2011-01-10 11:38:00,334,311.71,0,1.0,2,0
15327.0,1,208.75,2011-10-18 11:55:00,2011-10-18 11:55:00,53,208.75,0,1.0,2,0
15329.0,3,1049.7,2011-10-31 15:36:00,2011-06-21 10:37:00,39,349.90000000000003,132,0.022556390977443608,2,0
15330.0,2,714.9599999999999,2011-11-07 17:50:00,2011-10-10 12:30:00,32,357.47999999999996,28,0.06896551724137931,2,0
15332.0,4,1661.06,2010-12-08 14:43:00,2010-12-05 12:00:00,366,415.265,3,1.0,2,0
15333.0,1,1028.56,2011-05-15 13:27:00,2011-05-15 13:27:00,208,1028.56,0,1.0,2,0
15334.0,3,351.67,2011-07-06 11:22:00,2011-06-19 13:51:00,157,117.22333333333334,16,0.17647058823529413,2,0
15335.0,1,173.97,2011-10-17 12:50:00,2011-10-17 12:50:00,54,173.97,0,1.0,2,0
15339.0,2,574.07,2011-10-04 12:51:00,2011-01-25 13:15:00,66,287.035,251,0.007936507936507936,2,0
15341.0,1,2020.52,2011-09-20 09:40:00,2011-09-20 09:40:00,81,2020.52,0,1.0,1,1
15342.0,1,406.09000000000003,2011-08-02 10:19:00,2011-08-02 10:19:00,130,406.09000000000003,0,1.0,2,0
15343.0,1,364.5,2011-09-13 13:55:00,2011-09-13 13:55:00,87,364.5,0,1.0,2,0
15344.0,3,563.94,2011-12-09 10:45:00,2011-09-26 14:48:00,1,187.98000000000002,73,0.04054054054054054,2,0
15345.0,1,393.54,2011-10-25 11:28:00,2011-10-25 11:28:00,46,393.54,0,1.0,2,0
15346.0,1,252.42000000000002,2011-01-11 11:18:00,2011-01-11 11:18:00,333,252.42000000000002,0,1.0,2,0
15347.0,1,201.60000000000002,2010-12-08 15:25:00,2010-12-08 15:25:00,366,201.60000000000002,0,1.0,2,0
15348.0,1,158.04,2011-09-28 13:17:00,2011-09-28 13:17:00,72,158.04,0,1.0,2,0
15349.0,2,473.81,2011-07-04 16:06:00,2011-06-05 15:46:00,158,236.905,29,0.06666666666666667,2,0
15350.0,1,115.65,2010-12-01 13:33:00,2010-12-01 13:33:00,373,115.65,0,1.0,2,0
15351.0,7,1960.11,2011-11-27 12:52:00,2010-12-05 11:49:00,12,280.0157142857143,357,0.019553072625698324,1,1
15353.0,2,777.02,2011-03-30 12:15:00,2010-12-07 11:49:00,255,388.51,113,0.017543859649122806,2,0
15355.0,2,277.05,2011-11-10 13:44:00,2011-10-17 15:22:00,29,138.525,23,0.08333333333333333,2,0
15356.0,10,2766.5,2011-11-08 13:11:00,2010-12-06 14:05:00,31,276.65,336,0.02967359050445104,1,1
15358.0,22,8347.2,2011-12-05 09:04:00,2010-12-09 10:04:00,5,379.41818181818184,360,0.060941828254847646,0,2
15360.0,1,427.93,2011-10-31 09:35:00,2011-10-31 09:35:00,40,427.93,0,1.0,2,0
15361.0,1,418.92,2010-12-13 09:52:00,2010-12-13 09:52:00,362,418.92,0,1.0,2,0
15363.0,1,326.0,2010-12-02 12:28:00,2010-12-02 12:28:00,373,326.0,0,1.0,2,0
15364.0,2,913.19,2011-09-05 09:46:00,2011-03-30 13:39:00,96,456.595,158,0.012578616352201259,2,0
15365.0,7,2314.32,2011-11-14 08:29:00,2011-01-28 13:08:00,26,330.6171428571429,289,0.02413793103448276,1,1
15366.0,2,602.51,2011-09-25 15:01:00,2010-12-16 15:59:00,75,301.255,282,0.007067137809187279,2,0
15367.0,4,1877.5900000000001,2011-10-13 14:13:00,2011-03-09 13:53:00,57,469.39750000000004,218,0.0182648401826484,1,1
15368.0,1,446.94000000000005,2011-11-18 14:42:00,2011-11-18 14:42:00,21,446.94000000000005,0,1.0,2,0
15370.0,7,2386.05,2011-10-30 10:58:00,2011-01-11 11:32:00,41,340.86428571428576,291,0.023972602739726026,1,1
15372.0,1,2007.4,2011-07-25 16:39:00,2011-07-25 16:39:00,137,2007.4,0,1.0,1,1
15373.0,12,2415.91,2011-12-01 15:05:00,2010-12-03 14:40:00,8,201.32583333333332,363,0.03296703296703297,1,1
15374.0,1,168.0,2011-08-03 09:59:00,2011-08-03 09:59:00,129,168.0,0,1.0,2,0
15376.0,3,1233.3600000000001,2011-10-30 15:04:00,2011-05-01 13:45:00,40,411.12000000000006,182,0.01639344262295082,2,0
15379.0,7,3703.29,2011-06-23 13:13:00,2010-12-16 13:02:00,169,529.0414285714286,189,0.03684210526315789,1,1
15380.0,5,1690.26,2011-12-01 12:13:00,2010-12-09 15:01:00,9,338.052,356,0.014005602240896359,1,1
15381.0,2,596.85,2011-05-10 11:55:00,2011-03-16 13:44:00,214,298.425,54,0.03636363636363636,2,0
15382.0,6,5955.71,2011-11-25 10:58:00,2011-02-17 12:01:00,15,992.6183333333333,280,0.021352313167259787,1,1
15384.0,2,642.41,2011-06-23 10:57:00,2010-12-15 11:34:00,170,321.205,189,0.010526315789473684,2,0
15385.0,1,316.88,2011-10-30 15:11:00,2011-10-30 15:11:00,40,316.88,0,1.0,2,0
15386.0,1,394.14,2011-06-06 13:47:00,2011-06-06 13:47:00,186,394.14,0,1.0,2,0
15388.0,1,140.54,2011-03-14 13:53:00,2011-03-14 13:53:00,270,140.54,0,1.0,2,0
15389.0,1,500.0,2011-06-20 16:18:00,2011-06-20 16:18:00,172,500.0,0,1.0,2,0
15392.0,4,1535.53,2011-12-05 11:01:00,2010-12-14 15:50:00,5,383.8825,355,0.011235955056179775,1,1
15393.0,2,231.86,2011-11-23 16:48:00,2011-03-03 16:58:00,16,115.93,264,0.007547169811320755,2,0
15394.0,4,2183.54,2011-11-30 11:49:00,2010-12-16 12:46:00,10,545.885,348,0.011461318051575931,1,1
15395.0,1,107.45,2011-01-18 12:40:00,2011-01-18 12:40:00,326,107.45,0,1.0,2,0
15396.0,1,288.18,2011-08-19 10:56:00,2011-08-19 10:56:00,113,288.18,0,1.0,2,0
15397.0,1,94.0,2011-02-23 09:25:00,2011-02-23 09:25:00,290,94.0,0,1.0,2,0
15398.0,2,1345.53,2011-11-23 16:47:00,2011-09-22 14:56:00,16,672.765,62,0.031746031746031744,2,0
15399.0,3,815.77,2011-12-08 13:04:00,2011-09-21 15:57:00,1,271.92333333333335,77,0.038461538461538464,2,0
15400.0,5,716.2,2011-09-08 13:57:00,2011-03-06 11:27:00,92,143.24,186,0.026737967914438502,2,0
15402.0,2,626.77,2011-07-14 12:17:00,2011-05-27 13:32:00,149,313.385,47,0.041666666666666664,2,0
15405.0,1,349.1,2011-06-03 14:44:00,2011-06-03 14:44:00,189,349.1,0,1.0,2,0
15406.0,2,510.71000000000004,2011-11-08 13:22:00,2011-02-11 16:19:00,31,255.35500000000002,269,0.007407407407407408,2,0
15407.0,4,1056.44,2011-11-06 11:55:00,2011-02-07 13:18:00,34,264.11,271,0.014705882352941176,2,0
15408.0,1,267.18,2011-03-20 15:02:00,2011-03-20 15:02:00,264,267.18,0,1.0,2,0
15410.0,8,3450.84,2011-09-16 14:47:00,2011-03-23 10:15:00,84,431.355,177,0.0449438202247191,1,1
15411.0,4,1358.88,2011-11-13 15:19:00,2011-06-10 12:30:00,26,339.72,156,0.025477707006369428,2,0
15412.0,1,190.53,2011-06-21 15:24:00,2011-06-21 15:24:00,171,190.53,0,1.0,2,0
15414.0,3,774.9000000000001,2011-11-30 09:50:00,2011-04-11 13:45:00,10,258.3,232,0.012875536480686695,2,0
15415.0,1,572.8100000000001,2011-01-30 14:13:00,2011-01-30 14:13:00,313,572.8100000000001,0,1.0,2,0
15416.0,4,3984.32,2011-10-06 09:38:00,2011-03-02 08:41:00,65,996.08,218,0.0182648401826484,1,1
15417.0,1,508.8,2011-09-15 15:26:00,2011-09-15 15:26:00,85,508.8,0,1.0,2,0
15419.0,1,135.86,2011-11-15 09:23:00,2011-11-15 09:23:00,25,135.86,0,1.0,2,0
15421.0,4,950.36,2011-10-12 09:20:00,2011-02-02 14:36:00,59,237.59,251,0.015873015873015872,2,0
15422.0,2,97.7,2011-01-20 16:17:00,2011-01-20 14:17:00,323,48.85,0,2.0,2,0
15423.0,1,43.5,2011-11-01 14:01:00,2011-11-01 14:01:00,38,43.5,0,1.0,2,0
15424.0,2,383.34,2011-03-30 13:02:00,2011-03-30 13:00:00,254,191.67,0,2.0,2,0
15426.0,5,1447.39,2011-11-20 15:36:00,2010-12-05 13:55:00,19,289.478,350,0.014245014245014245,1,1
15427.0,3,1483.14,2011-11-06 14:29:00,2011-10-23 14:47:00,33,494.38000000000005,13,0.21428571428571427,2,0
15428.0,1,93.78,2011-11-24 16:54:00,2011-11-24 16:54:00,15,93.78,0,1.0,2,0
15429.0,2,397.35,2011-11-13 12:28:00,2011-09-25 13:42:00,27,198.675,48,0.04081632653061224,2,0
15432.0,1,171.19000000000003,2011-11-16 16:30:00,2011-11-16 16:30:00,23,171.19000000000003,0,1.0,2,0
15433.0,2,533.3,2011-05-10 10:45:00,2011-03-17 14:12:00,214,266.65,53,0.037037037037037035,2,0
15434.0,5,1041.48,2011-12-01 13:33:00,2011-05-23 14:18:00,8,208.296,191,0.026041666666666668,2,0
15435.0,1,149.29,2011-11-17 16:39:00,2011-11-17 16:39:00,22,149.29,0,1.0,2,0
15436.0,3,1122.53,2011-11-27 16:05:00,2011-04-19 16:52:00,12,374.1766666666667,221,0.013513513513513514,2,0
